Date,Demand_Partner,Deal_Name,Deal_ID,Bundle_Domain,Interactions,Bidding_Interactions,Impressions,Revenue
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1","com.mxtech.videoplayer.ad",58611957,579406,27787,45.6279943
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.mxtech.videoplayer.ad",58926487,893903,23773,24.1764573
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.king.candycrushsaga",20149612,58603,25609,22.447144
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.king.candycrushsodasaga",4931854,13733,6443,7.2490091
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1","com.viki.android",2057280,144009,3266,5.1209534
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","pdf.pdfreader.viewer.editor.free",3291432,91585,3668,2.9263487
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.rapido.passenger",481324,43884,2727,1.3786334
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","kidultlovin.word.zen",582274,6514,782,1.2537847
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.truecaller",153893980,5077,2746,1.1586085
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","imagetopdf.pdfconverter.jpgtopdf.pdfeditor",773069,29999,1438,0.9825772
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.dream.free.games.match3",710469,7494,659,0.9775283
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.viber.voip",820044,12427,1654,0.9737569
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.nexstreaming.app.kinemasterfree",1357130,28361,1084,0.8664352
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1","com.iqiyi.i18n",71877,2256,529,0.8441649
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","pdf.pdfreader.viewer.editor.free",3942825,9410,2069,0.7947938
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","musicplayer.musicapps.music.mp3player",433759,13472,710,0.5726996
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.viki.android",2025903,112632,457,0.4837993
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","pdfscanner.scan.pdf.scanner.free",868057,17903,1352,0.3793229
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.king.petrescuesaga",34281,633,272,0.3364067
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1","com.jio.media.ondemand",5237,278,193,0.3283026
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","all.documentreader.filereader.office.viewer",174408,9135,328,0.2964249
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.mxtech.videoplayer.ad",37422908,101469,2730,0.2811517
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.fugo.wow",15053485,63283,3812,0.2359286
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.mobirix.wspuzzle",1040713,6258,296,0.2308223
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.futbin",23217,741,179,0.2282387
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.ansangha.drdriving",416861,8794,181,0.1862787
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","gallery.hidepictures.photovault.lockgallery",1743442,2581,370,0.1819751
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.radio.pocketfm",6204038,800,696,0.1791699
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.king.candycrush4",27578,281,164,0.1767261
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.mmtv.manoramamax.android",444383,1104,153,0.1663071
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.king.blossomblast",48545,341,131,0.1584036
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","all.documentreader.filereader.office.viewer",195041,5469,305,0.1575969
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.outfit7.mytalkingtomfriends",2289317,1589,867,0.1407531
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.king.candycrushjellysaga",68901,252,135,0.1299364
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.ansangha.drjb",173415,4581,178,0.1207755
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.unicostudio.braintest",7243282,24962,1969,0.1136015
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","icv.resume.curriculumvitae",306458,16751,119,0.1064122
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","droom.sleepIfUCan",3571506,8590,782,0.1045502
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.iqiyi.i18n",71760,2139,95,0.1004528
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","alldocumentreader.office.viewer.filereader",283769,5263,269,0.0969605
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","musicplayer.playmusic.audioplayer",1325810,801,263,0.0923409
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.wordgame.words.connect",46161,1905,99,0.0914428
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","blockpuzzle.new1010.jewelgames.puzzlegames",138055,2617,111,0.090374
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","gallery.photogallery.pictures.vault.album",479404,1771,175,0.0834625
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","photoeditor.cutout.backgrounderaser",29556,378,95,0.0786262
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.jio.media.ondemand",5069,110,48,0.0782874
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.peoplefun.wordcross",5937101,4431,881,0.0700058
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.unicostudio.braintest2new",57377,1793,110,0.0681832
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.mobsnake.verticalgallery",216128,2333,66,0.0668267
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.outfit7.mytalkingtom2",1042392,337,257,0.063484
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.giantssoftware.fs18.google",271272,1212,84,0.0576842
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","im.thebot.messenger",3617002,630,223,0.0573503
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.mobirix.zumaking2",91472,1124,71,0.0549347
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.simplemobilephotoresizer",152935,3826,73,0.0543426
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.ansangha.drparking4",259849,4403,60,0.0485835
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1","com.bsbportal.music",23363,568,46,0.0478213
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","sudoku.puzzle.free.game.brain",2432315,446,229,0.0463164
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","closet.match.pair.matching.games",4789889,1809,485,0.0401174
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","easy.sudoku.puzzle.solver.free",4753502,1638,404,0.039976
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","water.sort.puzzle.game.color.sorting.free",3286488,984,200,0.036384
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.nnxshcwrkg.scavengerhunt",566103,2513,194,0.031607
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.weegoon.thiefpuzzle",841303,5965,531,0.0304605
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.rummikubfree",8598,889,33,0.0300659
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","stepcounter.pedometer.stepstracker",213600,4008,52,0.0298318
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.indymobileapp.document.scanner",1310431,86,65,0.0291386
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.block.juggle",1809805,1798,354,0.0276782
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.eco.textonphoto.quotecreator",16147,625,37,0.0247879
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","solitaire.patience.card.games.klondike.free",2215832,222,104,0.0245313
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","pedometer.stepcounter.calorieburner.pedometerforwalking",374585,404,82,0.0238782
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.oxiwyle.modernage2",8992,271,23,0.0221642
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.king.farmheroessaga",1523,77,19,0.02185
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.ansangha.drdriving",1739419,132,45,0.0217178
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.fbig.words",29432,974,37,0.0213364
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","find.out.hidden.objects.seek.puzzle.games.free",1268609,1662,262,0.0210733
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.mobilefootie.wc2010",514595,7090,294,0.0209979
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.photoappworld.cut.paste.photo",13845,372,29,0.0205174
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.unicostudio.braintest4",1623616,3047,405,0.0201612
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.king.farmheroessupersaga",7152,34,19,0.0190692
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.easybrain.sudoku.android",987951,1283,210,0.0185412
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.games.bottle",455253,165,131,0.0180874
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.zm.watersort",914950,1379,218,0.0180048
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.splendapps.voicerec",329110,7771,243,0.0176509
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.easybrain.block.puzzle.games",1191220,102,46,0.0168894
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.gma.water.sort.puzzle",986070,2943,245,0.0163343
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","gmms.mathrubhumi.basic",80197,3113,100,0.01633
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","weightloss.weightlossforwomen.workoutforwomen.womenworkout",49983,2024,35,0.0158848
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","org.zwanoo.android.speedtest",186429,1581,46,0.0154372
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.outfit7.mytalkingangela2",189226,99,58,0.0151815
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.gamebrain.hexasort",1564496,404,214,0.0149643
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.peoplefun.wordsearch",1611696,560,195,0.0147037
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.crescivegames.twistedtangle",262210,1108,109,0.0143697
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.agedstudio.card.solitaire.klondike",12667,103,22,0.0143583
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.qoni.guesstheiranswer",679826,456,81,0.0129695
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.myfitnesspal.android",92382,159,34,0.0125355
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","math.puzzle.games.crossmath.number.puzzles.free",918370,785,151,0.0122925
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.happykamp.aquariumland",1310523,568,142,0.0120523
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.coolmobilesolution.fastscannerfree",299061,1809,172,0.0108893
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","paint.by.number.pixel.art.coloring.drawing.puzzle",677593,102,40,0.0107614
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","word.office.docxviewer.document.docx.reader",91738,1309,30,0.0102884
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.me2zen.tripeaks",12288,132,9,0.0102369
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.snowcorp.stickerly.android",99440,245,103,0.0100046
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","jigsaw.puzzle.game.banana",904656,731,171,0.0099946
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","kidultlovin.word.zen",552887,798,130,0.0098638
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.tayu.tau.pedometer",97899,4684,35,0.0092945
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.bitmango.go.lollipop2match3",4623,90,15,0.009176
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.photoeditor.snapcial",306544,475,30,0.0091588
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","puzzle.blockpuzzle.cube.relax",1150903,893,152,0.0089168
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.ht.news",62856,91,20,0.0086195
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.RedLineGames.Game49",166963,4463,58,0.0084315
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.dencreak.dlcalculator",313102,1019,50,0.0083864
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.unicostudio.braintest2new",689823,915,174,0.0082684
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.easybrain.nonogram",403237,153,64,0.0078426
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.Muffinastic.BikeAction3D",244649,1488,87,0.0078097
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.superbox.aos.suikagame",498275,1664,156,0.0078031
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.onebutton.mrsuper",574652,216,85,0.0076677
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.appideas.minimonsters",185317,649,79,0.0075945
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.differencetenderwhite.skirt",411526,204,107,0.0073478
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","sort.ball.color.puzzle.sorting.tube.game",230283,516,117,0.0072236
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.hepagames.wheelevolution",277536,2334,123,0.007214
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.bravestars.doll.dressup.princess.coloringgame",155563,2595,99,0.0070547
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.shaiban.audioplayer.mplayer",126390,944,57,0.0070516
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.gym.racegame",19371,15,15,0.0070177
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.bsbportal.music",22896,101,7,0.0067134
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","com.pandavideocompressor",2341,97,5,0.006513
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","call.recorder.automatic.acr",143286,165,49,0.0061562
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.callapp.contacts",2736102,277,68,0.005861
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.easybrain.find.the.difference",873108,146,87,0.0055933
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747","free.puzzle.game.mahjong.brain.tilemaster",31359,39,5,0.0055199
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.fugo.wowsearch",182013,349,42,0.0054709
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","block.puzzle.sudoku.free.game.classic.offline",274599,911,68,0.0054534
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.elemental.gloves",103872,1152,50,0.0054052
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.n3twork.tetris",310216,163,45,0.0052549
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.hyperhoop.pocketmonsters",221370,1136,93,0.0051466
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.outfit7.talkingtom2free",87612,21,19,0.0050548
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.nt.games.tangledsnakes",68164,77,25,0.0050188
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.piano.tiles.music.game.circles.dancing.beat.magictiles",292256,506,32,0.0048238
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.unicostudio.cryptoletter",272611,511,62,0.0048227
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.tenqube.notisave",163869,1446,79,0.004795
"2024-05-08","Bidswitch OpenRTB","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124","com.easybrain.art.puzzle",613882,164,31,0.0046772
